Name;Station;Time(norwegian mean time);Mean air temperature (24 h);Precipitation (24 h);Snow depth
Bjørnholt;SN18500;05.07.2015;19.1;0;-
Bjørnholt;SN18500;06.07.2015;14;15.8;-
Bjørnholt;SN18500;07.07.2015;15.1;10.5;-
Bjørnholt;SN18500;08.07.2015;11.2;3.1;-
Bjørnholt;SN18500;09.07.2015;11.5;19.1;-
Bjørnholt;SN18500;10.07.2015;12.8;0;-
Bjørnholt;SN18500;11.07.2015;13.6;0;-
Bjørnholt;SN18500;12.07.2015;14.8;0.1;-
Bjørnholt;SN18500;13.07.2015;14.4;0.1;-
Bjørnholt;SN18500;14.07.2015;14.3;1.8;-
Bjørnholt;SN18500;15.07.2015;12.4;0.2;-
Bjørnholt;SN18500;16.07.2015;11.3;14.8;-
Bjørnholt;SN18500;17.07.2015;12.4;0;-
Bjørnholt;SN18500;18.07.2015;12.1;7.5;-
Bjørnholt;SN18500;19.07.2015;13.8;1.5;-
Bjørnholt;SN18500;20.07.2015;13.8;0.2;-
Bjørnholt;SN18500;21.07.2015;11.3;7.3;-
Bjørnholt;SN18500;22.07.2015;14.6;2.2;-
Bjørnholt;SN18500;23.07.2015;13.6;0.1;-
Bjørnholt;SN18500;24.07.2015;11.2;0.1;-
Bjørnholt;SN18500;25.07.2015;10.1;0.8;-
Bjørnholt;SN18500;26.07.2015;9.8;12.5;-
Bjørnholt;SN18500;27.07.2015;12.5;11.8;-
Bjørnholt;SN18500;28.07.2015;12.2;1.8;-
Bjørnholt;SN18500;29.07.2015;12;3.9;-
Bjørnholt;SN18500;30.07.2015;13.9;10.5;-
Bjørnholt;SN18500;31.07.2015;12;0.9;-
Bjørnholt;SN18500;01.08.2015;12;1.3;-
Bjørnholt;SN18500;02.08.2015;12;6.6;-
Bjørnholt;SN18500;03.08.2015;11.5;0.4;-
Bjørnholt;SN18500;04.08.2015;12.3;0;-
Bjørnholt;SN18500;05.08.2015;14.6;45.7;-
Bjørnholt;SN18500;06.08.2015;13.9;1;-
Bjørnholt;SN18500;07.08.2015;13.9;1.3;-
Bjørnholt;SN18500;08.08.2015;15.7;0.3;-
Bjørnholt;SN18500;09.08.2015;12.6;0;-
Bjørnholt;SN18500;10.08.2015;13.6;0;-
Bjørnholt;SN18500;11.08.2015;13.5;0.4;-
Bjørnholt;SN18500;12.08.2015;12.8;0.7;-
Bjørnholt;SN18500;13.08.2015;13.4;0;-
Bjørnholt;SN18500;14.08.2015;14.2;0;-
Bjørnholt;SN18500;15.08.2015;14.8;0;-
Bjørnholt;SN18500;16.08.2015;15.3;0;-
Bjørnholt;SN18500;17.08.2015;14.4;0;-
Bjørnholt;SN18500;18.08.2015;13.7;0;-
Bjørnholt;SN18500;19.08.2015;14.2;0;-
Bjørnholt;SN18500;20.08.2015;14.1;0;-
Bjørnholt;SN18500;21.08.2015;13.8;0;-
Bjørnholt;SN18500;22.08.2015;13.5;0;-
Bjørnholt;SN18500;23.08.2015;14.9;0;-
Bjørnholt;SN18500;24.08.2015;13.7;0;-
Bjørnholt;SN18500;25.08.2015;14.5;4.1;-
Bjørnholt;SN18500;26.08.2015;13.4;23.1;-
Bjørnholt;SN18500;27.08.2015;13;47.3;-
Bjørnholt;SN18500;28.08.2015;12;20;-
Bjørnholt;SN18500;29.08.2015;12.3;0;-
Bjørnholt;SN18500;30.08.2015;13.4;0;-
Bjørnholt;SN18500;31.08.2015;12.4;0;-
Bjørnholt;SN18500;01.09.2015;10.9;0.1;-
Bjørnholt;SN18500;02.09.2015;10.2;39.8;-
Bjørnholt;SN18500;03.09.2015;10.4;36.4;-
Bjørnholt;SN18500;04.09.2015;10.6;6;-
Bjørnholt;SN18500;05.09.2015;9.3;4.1;-
Bjørnholt;SN18500;06.09.2015;8.7;3;-
Bjørnholt;SN18500;07.09.2015;10.2;0;-
Bjørnholt;SN18500;08.09.2015;11.6;0;-
Bjørnholt;SN18500;09.09.2015;11.6;0;-
Bjørnholt;SN18500;10.09.2015;11.4;0;-
Bjørnholt;SN18500;11.09.2015;10.7;0;-
Bjørnholt;SN18500;12.09.2015;10.5;0;-
Bjørnholt;SN18500;13.09.2015;11.3;2.2;-
Bjørnholt;SN18500;14.09.2015;11.8;2.7;-
Bjørnholt;SN18500;15.09.2015;10.2;6.3;-
Bjørnholt;SN18500;16.09.2015;9.2;32.1;-
Bjørnholt;SN18500;17.09.2015;11.7;22;-
Bjørnholt;SN18500;18.09.2015;12.4;56.9;-
Bjørnholt;SN18500;19.09.2015;10;0.6;-
Bjørnholt;SN18500;20.09.2015;8;0.8;-
Bjørnholt;SN18500;21.09.2015;8.7;0.2;-
Bjørnholt;SN18500;22.09.2015;8.3;0.2;-
Bjørnholt;SN18500;23.09.2015;10.5;8.1;-
Bjørnholt;SN18500;24.09.2015;10.6;0.7;-
Bjørnholt;SN18500;25.09.2015;8.1;9.6;-
Bjørnholt;SN18500;26.09.2015;6.4;0.3;-
Bjørnholt;SN18500;27.09.2015;7.6;0.1;-
Bjørnholt;SN18500;28.09.2015;7;0;-
Bjørnholt;SN18500;29.09.2015;8.2;0.3;-
Bjørnholt;SN18500;30.09.2015;11.3;0.2;-
Bjørnholt;SN18500;01.10.2015;10.8;0.4;-
Bjørnholt;SN18500;02.10.2015;10.7;0.4;-
Bjørnholt;SN18500;03.10.2015;7.7;0;-
Bjørnholt;SN18500;04.10.2015;7.1;0.4;-
Bjørnholt;SN18500;05.10.2015;7;0.1;-
Bjørnholt;SN18500;06.10.2015;5.9;0;-
Bjørnholt;SN18500;07.10.2015;4.9;0.1;-
Bjørnholt;SN18500;08.10.2015;4.6;0.1;-
Bjørnholt;SN18500;09.10.2015;4.6;0.2;-
Bjørnholt;SN18500;10.10.2015;5.4;0;-
Bjørnholt;SN18500;11.10.2015;6.2;0.4;-
Bjørnholt;SN18500;12.10.2015;5.1;0.1;-
Bjørnholt;SN18500;13.10.2015;3.2;0.2;-
Bjørnholt;SN18500;14.10.2015;1.7;0.2;-
Bjørnholt;SN18500;15.10.2015;1.3;0;-
Bjørnholt;SN18500;16.10.2015;1.4;0;-
Bjørnholt;SN18500;17.10.2015;1.8;0.1;-
Bjørnholt;SN18500;18.10.2015;3.2;0;-
Bjørnholt;SN18500;19.10.2015;2.9;0;-
Bjørnholt;SN18500;23.10.2015;7.4;0;-
Bjørnholt;SN18500;24.10.2015;5.9;0;-
Bjørnholt;SN18500;25.10.2015;5.9;4.3;-
Bjørnholt;SN18500;26.10.2015;4.5;0;-
Bjørnholt;SN18500;27.10.2015;2.5;0;-
Bjørnholt;SN18500;28.10.2015;3.6;0;-
Bjørnholt;SN18500;29.10.2015;3.2;0;-
Bjørnholt;SN18500;30.10.2015;3.6;0;-
Bjørnholt;SN18500;31.10.2015;6.2;1.8;-
Bjørnholt;SN18500;01.11.2015;6.2;0.3;-
Bjørnholt;SN18500;02.11.2015;6;0;-
Bjørnholt;SN18500;03.11.2015;5.5;0;-
Bjørnholt;SN18500;04.11.2015;2.2;0;-
Bjørnholt;SN18500;05.11.2015;2.5;0;-
Bjørnholt;SN18500;06.11.2015;5.1;0.4;-
Bjørnholt;SN18500;07.11.2015;7.6;26.5;-
Bjørnholt;SN18500;08.11.2015;4.5;14.3;-
Bjørnholt;SN18500;09.11.2015;4.8;16.5;-
Bjørnholt;SN18500;10.11.2015;2.7;0.6;-
Bjørnholt;SN18500;11.11.2015;0.9;0;-
Bjørnholt;SN18500;12.11.2015;2.4;0.2;-
Bjørnholt;SN18500;13.11.2015;4.2;4.3;-
Bjørnholt;SN18500;14.11.2015;1.2;4.2;-
Bjørnholt;SN18500;15.11.2015;0.5;0;-
Bjørnholt;SN18500;16.11.2015;-0.8;0.1;-
Bjørnholt;SN18500;17.11.2015;0.6;13.5;-
Bjørnholt;SN18500;18.11.2015;-0.6;0;-
Bjørnholt;SN18500;19.11.2015;-2.3;0.1;-
Bjørnholt;SN18500;20.11.2015;-5.5;0;-
Bjørnholt;SN18500;21.11.2015;-5.4;0;-
Bjørnholt;SN18500;22.11.2015;-6.4;0;-
Bjørnholt;SN18500;23.11.2015;-6.5;0;-
Bjørnholt;SN18500;24.11.2015;0.5;2;-
Bjørnholt;SN18500;25.11.2015;-0.6;14.2;-
Bjørnholt;SN18500;26.11.2015;-2.3;0;-
Bjørnholt;SN18500;27.11.2015;5.7;0;-
Bjørnholt;SN18500;28.11.2015;1.5;10.9;-
Bjørnholt;SN18500;29.11.2015;0.9;18.7;-
Bjørnholt;SN18500;30.11.2015;-2.1;4.7;-
Bjørnholt;SN18500;01.12.2015;0.3;0;0
Bjørnholt;SN18500;02.12.2015;0;0;0
Bjørnholt;SN18500;03.12.2015;-1.1;1.7;0
Bjørnholt;SN18500;04.12.2015;1.2;16;4
Bjørnholt;SN18500;05.12.2015;6.4;16;1
Bjørnholt;SN18500;06.12.2015;5.9;0;1
Bjørnholt;SN18500;07.12.2015;0.7;0;0
Bjørnholt;SN18500;08.12.2015;2.8;0;0
Bjørnholt;SN18500;09.12.2015;4;14.5;0
Bjørnholt;SN18500;10.12.2015;4.3;2;0
Bjørnholt;SN18500;11.12.2015;-2.2;0;0
Bjørnholt;SN18500;12.12.2015;-2.7;0;0
Bjørnholt;SN18500;13.12.2015;-5.3;0;0
Bjørnholt;SN18500;14.12.2015;-8.7;0;0
Bjørnholt;SN18500;15.12.2015;-10.1;0;0
Bjørnholt;SN18500;16.12.2015;-6.2;0;0
Bjørnholt;SN18500;17.12.2015;-0.3;3.9;5
Bjørnholt;SN18500;18.12.2015;2.8;4.5;4
Bjørnholt;SN18500;19.12.2015;4.7;0;0
Bjørnholt;SN18500;20.12.2015;6.7;3;0
Bjørnholt;SN18500;21.12.2015;4.3;0;0
Bjørnholt;SN18500;22.12.2015;2.6;0;0
Bjørnholt;SN18500;23.12.2015;1.8;8.4;0
Bjørnholt;SN18500;24.12.2015;3.9;0;0
Bjørnholt;SN18500;25.12.2015;2.1;11.1;0
Bjørnholt;SN18500;26.12.2015;-5.2;0;0
Bjørnholt;SN18500;27.12.2015;-6.3;0;0
Bjørnholt;SN18500;28.12.2015;-3.9;4.7;5
Bjørnholt;SN18500;29.12.2015;-3.4;0.3;5
Bjørnholt;SN18500;04.01.2016;-10.2;0.6;21
Bjørnholt;SN18500;05.01.2016;-10.7;0.2;19
Bjørnholt;SN18500;06.01.2016;-16.2;0.1;17
Bjørnholt;SN18500;10.01.2016;-8.2;0;31
Bjørnholt;SN18500;11.01.2016;-3.7;0;39
Bjørnholt;SN18500;12.01.2016;-5.6;0;38
Bjørnholt;SN18500;13.01.2016;-11.2;2.2;39
Bjørnholt;SN18500;14.01.2016;-18.8;0;40
Bjørnholt;SN18500;15.01.2016;-18.6;0;37
Bjørnholt;SN18500;16.01.2016;-12.5;1.3;41
Bjørnholt;SN18500;17.01.2016;-13;0;39
Bjørnholt;SN18500;18.01.2016;-9.9;0;38
Bjørnholt;SN18500;19.01.2016;-14.2;0;36
Bjørnholt;SN18500;20.01.2016;-10;0;35
Bjørnholt;SN18500;21.01.2016;-13.9;0;36
Bjørnholt;SN18500;22.01.2016;-12.4;0;36
Bjørnholt;SN18500;23.01.2016;-4.3;2.5;36
Bjørnholt;SN18500;24.01.2016;-5.6;1.1;37
Bjørnholt;SN18500;25.01.2016;-2.5;0.1;36
Bjørnholt;SN18500;26.01.2016;1.3;0.2;34
Bjørnholt;SN18500;27.01.2016;1.9;4.1;30
Bjørnholt;SN18500;28.01.2016;0.4;9.8;33
Bjørnholt;SN18500;29.01.2016;1.7;0;31
Bjørnholt;SN18500;30.01.2016;0;2.6;25
Bjørnholt;SN18500;31.01.2016;-1.6;0.2;25
Bjørnholt;SN18500;01.02.2016;-3;0;25
Bjørnholt;SN18500;02.02.2016;-0.1;8.1;31
Bjørnholt;SN18500;03.02.2016;-2.9;0.4;31
Bjørnholt;SN18500;04.02.2016;-3.2;0.1;30
Bjørnholt;SN18500;05.02.2016;-3;0;30
Bjørnholt;SN18500;06.02.2016;1.6;8.1;35
Bjørnholt;SN18500;07.02.2016;2.5;9.6;29
Bjørnholt;SN18500;08.02.2016;1;11.4;24
Bjørnholt;SN18500;09.02.2016;1.3;39.4;31
Bjørnholt;SN18500;10.02.2016;-0.3;2.3;28
Bjørnholt;SN18500;11.02.2016;-2.3;0.4;28
Bjørnholt;SN18500;12.02.2016;-4.9;0;28
Bjørnholt;SN18500;13.02.2016;-7.2;1.8;29
Bjørnholt;SN18500;14.02.2016;-11.7;0.3;29
Bjørnholt;SN18500;15.02.2016;-8.3;0;29
Bjørnholt;SN18500;16.02.2016;-8;0;29
Bjørnholt;SN18500;17.02.2016;-1;0.2;30
Bjørnholt;SN18500;18.02.2016;-5.2;0;30
Bjørnholt;SN18500;19.02.2016;-3;0;30
Bjørnholt;SN18500;20.02.2016;-0.7;8.5;33
Bjørnholt;SN18500;21.02.2016;-2.3;13.4;46
Bjørnholt;SN18500;22.02.2016;-4.8;0.1;44
Bjørnholt;SN18500;23.02.2016;-4.5;0.7;44
Bjørnholt;SN18500;24.02.2016;-3.8;0.1;43
Bjørnholt;SN18500;25.02.2016;-4;0;43
Bjørnholt;SN18500;26.02.2016;-1.6;0;42
Bjørnholt;SN18500;27.02.2016;-5;0.1;42
Bjørnholt;SN18500;28.02.2016;-4.1;0;42
Bjørnholt;SN18500;29.02.2016;-7.3;0;42
Bjørnholt;SN18500;01.03.2016;-3;0;42
Bjørnholt;SN18500;02.03.2016;-2.9;8.6;50
Bjørnholt;SN18500;03.03.2016;-1.4;17.6;65
Bjørnholt;SN18500;04.03.2016;-0.7;8.9;70
Bjørnholt;SN18500;05.03.2016;-1;11.1;79
Bjørnholt;SN18500;06.03.2016;-1.5;2.6;78
Bjørnholt;SN18500;07.03.2016;-1.6;6.5;81
Bjørnholt;SN18500;08.03.2016;-2.6;1.5;79
Bjørnholt;SN18500;09.03.2016;-0.5;0;77
Bjørnholt;SN18500;10.03.2016;0.3;0.3;75
Bjørnholt;SN18500;11.03.2016;-0.2;0;73
Bjørnholt;SN18500;12.03.2016;-1.5;0.2;72
Bjørnholt;SN18500;13.03.2016;1;0;71
Bjørnholt;SN18500;14.03.2016;4.9;0.5;69
Bjørnholt;SN18500;15.03.2016;4.9;0.1;59
Bjørnholt;SN18500;16.03.2016;2.9;0.1;55
Bjørnholt;SN18500;17.03.2016;3.7;0;52
Bjørnholt;SN18500;18.03.2016;2.5;0.2;50
Bjørnholt;SN18500;19.03.2016;2.9;0.5;49
Bjørnholt;SN18500;20.03.2016;3;0.5;48
Bjørnholt;SN18500;21.03.2016;0.9;0.2;47
Bjørnholt;SN18500;22.03.2016;1.4;0.1;47
Bjørnholt;SN18500;23.03.2016;0.9;0;46
Bjørnholt;SN18500;24.03.2016;-1.3;0;45
Bjørnholt;SN18500;25.03.2016;1.8;0.2;45
Bjørnholt;SN18500;26.03.2016;1.2;0.3;44
Bjørnholt;SN18500;27.03.2016;3.1;4.2;42
Bjørnholt;SN18500;28.03.2016;3.4;20.1;38
Bjørnholt;SN18500;29.03.2016;3;14.8;34
Bjørnholt;SN18500;30.03.2016;1.2;8.7;31
Bjørnholt;SN18500;31.03.2016;-0.9;0;30
Bjørnholt;SN18500;01.04.2016;1.6;0.3;30
Bjørnholt;SN18500;02.04.2016;2.2;3.1;30
Bjørnholt;SN18500;03.04.2016;2.7;9.6;25
Bjørnholt;SN18500;04.04.2016;3.6;2.9;22
Bjørnholt;SN18500;05.04.2016;4.2;10.1;19
Bjørnholt;SN18500;06.04.2016;4.2;0.7;17
Bjørnholt;SN18500;07.04.2016;3.2;0.6;15
Bjørnholt;SN18500;08.04.2016;1.9;4.9;13
Bjørnholt;SN18500;09.04.2016;2.1;0.9;11
Bjørnholt;SN18500;10.04.2016;2.4;0.3;8
Bjørnholt;SN18500;11.04.2016;3.1;0.4;6
Bjørnholt;SN18500;12.04.2016;3.2;0.4;0
Bjørnholt;SN18500;13.04.2016;4.3;0.1;0
Bjørnholt;SN18500;14.04.2016;3.9;0;0
Bjørnholt;SN18500;15.04.2016;4.1;0.2;0
Bjørnholt;SN18500;16.04.2016;3.5;9.9;0
Bjørnholt;SN18500;17.04.2016;2.6;11.8;2
Bjørnholt;SN18500;18.04.2016;4.4;5.9;0
Bjørnholt;SN18500;19.04.2016;5.2;0.4;0
Bjørnholt;SN18500;20.04.2016;4.9;0.1;0
Bjørnholt;SN18500;21.04.2016;6.4;0.2;0
Bjørnholt;SN18500;22.04.2016;2.2;0;0
Bjørnholt;SN18500;23.04.2016;0.2;0.1;0
Bjørnholt;SN18500;24.04.2016;0.5;0.3;0
Bjørnholt;SN18500;25.04.2016;1;0.1;0
Bjørnholt;SN18500;26.04.2016;0.9;0;0
Bjørnholt;SN18500;27.04.2016;2.3;0.2;0
Bjørnholt;SN18500;28.04.2016;2.1;0.2;0
Bjørnholt;SN18500;29.04.2016;2.5;11.2;12
Bjørnholt;SN18500;30.04.2016;0.5;23.7;10
Bjørnholt;SN18500;01.05.2016;3.4;23.5;10
Bjørnholt;SN18500;02.05.2016;5.1;0.8;3
Bjørnholt;SN18500;03.05.2016;5.2;3.3;0
Bjørnholt;SN18500;04.05.2016;6.3;9.6;0
Bjørnholt;SN18500;05.05.2016;6.9;0.1;0
Bjørnholt;SN18500;06.05.2016;7.7;0.1;0
Bjørnholt;SN18500;07.05.2016;10.1;0;0
Bjørnholt;SN18500;08.05.2016;12.6;0;0
Bjørnholt;SN18500;09.05.2016;14;0;0
Bjørnholt;SN18500;10.05.2016;14.6;0;0
Bjørnholt;SN18500;11.05.2016;10.8;0.1;0
Bjørnholt;SN18500;12.05.2016;11.3;0.1;0
Bjørnholt;SN18500;13.05.2016;6.9;0.1;0
Bjørnholt;SN18500;14.05.2016;5.9;0.3;0
Bjørnholt;SN18500;15.05.2016;7.1;0.1;0
Bjørnholt;SN18500;16.05.2016;8.2;0.2;0
Bjørnholt;SN18500;17.05.2016;9.3;0.1;0
Bjørnholt;SN18500;18.05.2016;9.4;0.3;0
Bjørnholt;SN18500;19.05.2016;9.9;0.3;0
Bjørnholt;SN18500;20.05.2016;8.8;2.4;0
Bjørnholt;SN18500;21.05.2016;9.4;6.5;0
Bjørnholt;SN18500;22.05.2016;11.4;5.8;0
Bjørnholt;SN18500;23.05.2016;12.2;21;0
Bjørnholt;SN18500;24.05.2016;8.7;30.7;0
Bjørnholt;SN18500;25.05.2016;10.7;0.1;0
Bjørnholt;SN18500;26.05.2016;11;0.3;0
Bjørnholt;SN18500;27.05.2016;13.2;0.1;0
Bjørnholt;SN18500;28.05.2016;10.5;0.1;0
Bjørnholt;SN18500;29.05.2016;10.7;4;0
Bjørnholt;SN18500;30.05.2016;13.1;7.9;0
Bjørnholt;SN18500;31.05.2016;17.6;1.1;0
Bjørnholt;SN18500;01.06.2016;18.9;0;0
Bjørnholt;SN18500;02.06.2016;18.4;0.2;0
Bjørnholt;SN18500;03.06.2016;19.9;0.4;0
Bjørnholt;SN18500;04.06.2016;15.1;0;0
Bjørnholt;SN18500;05.06.2016;13.8;0;0
Bjørnholt;SN18500;06.06.2016;14.3;0;0
Bjørnholt;SN18500;07.06.2016;15.4;0;0
Bjørnholt;SN18500;08.06.2016;12.7;1.1;0
Bjørnholt;SN18500;09.06.2016;9.6;0;0
Bjørnholt;SN18500;10.06.2016;9.2;0.3;0
Bjørnholt;SN18500;11.06.2016;10.2;0;-
Bjørnholt;SN18500;12.06.2016;12.2;0;-
Bjørnholt;SN18500;13.06.2016;13.7;0.1;-
Bjørnholt;SN18500;14.06.2016;15;0;-
Bjørnholt;SN18500;15.06.2016;11.1;0;-
Bjørnholt;SN18500;16.06.2016;16.1;17.3;-
Bjørnholt;SN18500;17.06.2016;13;0.1;-
Bjørnholt;SN18500;18.06.2016;14.4;1.8;-
Bjørnholt;SN18500;19.06.2016;11.9;6.1;-
Bjørnholt;SN18500;20.06.2016;11.6;0;-
Bjørnholt;SN18500;21.06.2016;14.8;29.2;-
Bjørnholt;SN18500;22.06.2016;14;0;-
Bjørnholt;SN18500;23.06.2016;14.7;0;-
Bjørnholt;SN18500;24.06.2016;15.3;0;-
Bjørnholt;SN18500;25.06.2016;17.9;1.4;-
Bjørnholt;SN18500;26.06.2016;14.4;6.3;-
Bjørnholt;SN18500;27.06.2016;12.7;17.2;-
Bjørnholt;SN18500;28.06.2016;13.9;1.5;-
Bjørnholt;SN18500;29.06.2016;12.6;0;-
Bjørnholt;SN18500;30.06.2016;12;6.4;-
Bjørnholt;SN18500;01.07.2016;11.3;30.8;-
Bjørnholt;SN18500;02.07.2016;11.2;5.1;-
Bjørnholt;SN18500;03.07.2016;10.5;6.7;-
Bjørnholt;SN18500;04.07.2016;12;19;-
Bjørnholt;SN18500;05.07.2016;11.9;0.2;-
Bjørnholt;SN18500;06.07.2016;13.4;0.6;-
Bjørnholt;SN18500;07.07.2016;13.3;0.4;-
Bjørnholt;SN18500;08.07.2016;15.2;0;-
Bjørnholt;SN18500;09.07.2016;15.7;0.1;-
Bjørnholt;SN18500;10.07.2016;14.2;0;-
Bjørnholt;SN18500;11.07.2016;14.8;1.5;-
Bjørnholt;SN18500;12.07.2016;14.8;1.2;-
Bjørnholt;SN18500;13.07.2016;14.2;12;-
Bjørnholt;SN18500;14.07.2016;15.5;20.7;-
Bjørnholt;SN18500;15.07.2016;17;0.6;-
Bjørnholt;SN18500;16.07.2016;15.4;0.2;-
Bjørnholt;SN18500;17.07.2016;12.2;1.1;-
Bjørnholt;SN18500;18.07.2016;13.7;0.2;-
Bjørnholt;SN18500;19.07.2016;13.8;0.1;-
Bjørnholt;SN18500;20.07.2016;17.4;0.6;-
Bjørnholt;SN18500;21.07.2016;18.5;0;-
Bjørnholt;SN18500;22.07.2016;18.5;0;-
Bjørnholt;SN18500;23.07.2016;17.4;0;-
Bjørnholt;SN18500;24.07.2016;18.2;0;-
Bjørnholt;SN18500;25.07.2016;16.8;0;-
Bjørnholt;SN18500;26.07.2016;15.5;7;-
Bjørnholt;SN18500;27.07.2016;13.6;11.6;-
Bjørnholt;SN18500;04.08.2016;13.4;9.2;-
Bjørnholt;SN18500;05.08.2016;15.1;25.1;-
Bjørnholt;SN18500;06.08.2016;13.4;5;-
Bjørnholt;SN18500;07.08.2016;13.3;6.9;-
Bjørnholt;SN18500;09.08.2016;10.6;23.9;-
Bjørnholt;SN18500;10.08.2016;8.6;33.8;-
Bjørnholt;SN18500;11.08.2016;10;1.9;-
Bjørnholt;SN18500;12.08.2016;9.5;0;-
Bjørnholt;SN18500;13.08.2016;14;9.9;-
Bjørnholt;SN18500;14.08.2016;13.6;0;-
Bjørnholt;SN18500;15.08.2016;12.8;0;-
Bjørnholt;SN18500;16.08.2016;14.2;0;-
Bjørnholt;SN18500;17.08.2016;15.3;0;-
Bjørnholt;SN18500;18.08.2016;14.5;0;-
Bjørnholt;SN18500;19.08.2016;13.7;0;-
Bjørnholt;SN18500;20.08.2016;14.2;2.9;-
Bjørnholt;SN18500;21.08.2016;14.3;12.3;-
Bjørnholt;SN18500;22.08.2016;13.6;0;-
Bjørnholt;SN18500;23.08.2016;15.9;0;-
Bjørnholt;SN18500;24.08.2016;14.3;0.2;-
Bjørnholt;SN18500;25.08.2016;15.8;0.1;-
Bjørnholt;SN18500;26.08.2016;15.5;9.8;-
Bjørnholt;SN18500;27.08.2016;13.1;0;-
Bjørnholt;SN18500;28.08.2016;9.7;0;-
Bjørnholt;SN18500;29.08.2016;9.9;3.2;-
Bjørnholt;SN18500;30.08.2016;11.2;2.4;-
Bjørnholt;SN18500;31.08.2016;13.8;0;-
Bjørnholt;SN18500;01.09.2016;14.1;0;-
Bjørnholt;SN18500;02.09.2016;12.9;0;-
Bjørnholt;SN18500;03.09.2016;13.1;0.1;-
Bjørnholt;SN18500;04.09.2016;11.1;0;-
Bjørnholt;SN18500;05.09.2016;10.6;0.1;-
Bjørnholt;SN18500;06.09.2016;13.3;0;-
Bjørnholt;SN18500;07.09.2016;15.3;0;-
Bjørnholt;SN18500;08.09.2016;14.6;0;-
Bjørnholt;SN18500;09.09.2016;14.9;0;-
Bjørnholt;SN18500;10.09.2016;14.6;1.4;-
Bjørnholt;SN18500;11.09.2016;13.8;10.6;-
Bjørnholt;SN18500;12.09.2016;11;0;-
Bjørnholt;SN18500;13.09.2016;15.1;0;-
Bjørnholt;SN18500;14.09.2016;16.1;0;-
Bjørnholt;SN18500;15.09.2016;16.8;0;-
Bjørnholt;SN18500;16.09.2016;14.1;0.4;-
Bjørnholt;SN18500;17.09.2016;11.8;0.1;-
Bjørnholt;SN18500;18.09.2016;11.7;0;-
Bjørnholt;SN18500;19.09.2016;11.7;0;-
Bjørnholt;SN18500;22.09.2016;12.5;0.2;-
Bjørnholt;SN18500;23.09.2016;9.8;1.2;-
Bjørnholt;SN18500;25.09.2016;13.6;0;-
Bjørnholt;SN18500;26.09.2016;11.7;0;-
Bjørnholt;SN18500;28.09.2016;11.3;11.3;-
Bjørnholt;SN18500;29.09.2016;10.8;6.6;-
Bjørnholt;SN18500;30.09.2016;8.7;0.2;-
Bjørnholt;SN18500;01.10.2016;6.4;0;-
Bjørnholt;SN18500;02.10.2016;5.1;0;-
Bjørnholt;SN18500;03.10.2016;3.9;0;-
Bjørnholt;SN18500;04.10.2016;3.3;0;-
Bjørnholt;SN18500;05.10.2016;2.9;0;-
Bjørnholt;SN18500;06.10.2016;4.9;0;-
Bjørnholt;SN18500;07.10.2016;7.6;0;-
Bjørnholt;SN18500;08.10.2016;5.3;0;-
Bjørnholt;SN18500;09.10.2016;3.6;0.2;-
Bjørnholt;SN18500;10.10.2016;4;0.2;-
Bjørnholt;SN18500;11.10.2016;2.4;0;-
Bjørnholt;SN18500;12.10.2016;0.7;0;-
Bjørnholt;SN18500;13.10.2016;0.3;0;-
Bjørnholt;SN18500;14.10.2016;-1.3;0;-
Bjørnholt;SN18500;15.10.2016;1.5;0;-
Bjørnholt;SN18500;16.10.2016;3.7;0;-
Bjørnholt;SN18500;17.10.2016;4.2;7.1;-
Bjørnholt;SN18500;20.10.2016;4.2;0.4;-
Bjørnholt;SN18500;27.10.2016;5.7;1.5;-
Bjørnholt;SN18500;28.10.2016;5.2;0;-
Bjørnholt;SN18500;03.11.2016;-3.5;0.1;-
Bjørnholt;SN18500;04.11.2016;-2.7;0;-
Bjørnholt;SN18500;05.11.2016;-2.5;12.2;14
Bjørnholt;SN18500;06.11.2016;-5.2;8;20
Bjørnholt;SN18500;07.11.2016;-8.6;0.3;18
Bjørnholt;SN18500;08.11.2016;-7.1;0.4;19
Bjørnholt;SN18500;09.11.2016;-6.4;2.8;24
Bjørnholt;SN18500;15.11.2016;1.5;9.8;-
Bjørnholt;SN18500;16.11.2016;1.5;0.3;-
Bjørnholt;SN18500;17.11.2016;0.1;12;0
Bjørnholt;SN18500;18.11.2016;1.2;6.6;5
Bjørnholt;SN18500;19.11.2016;-0.1;7;6
Bjørnholt;SN18500;20.11.2016;0.3;9;11
Bjørnholt;SN18500;21.11.2016;0.2;9.4;15
Bjørnholt;SN18500;22.11.2016;2.1;3.9;15
Bjørnholt;SN18500;23.11.2016;3.9;6.5;6
Bjørnholt;SN18500;24.11.2016;-1.8;0;4
Bjørnholt;SN18500;25.11.2016;4.1;0.7;4
Bjørnholt;SN18500;26.11.2016;3.3;0;2
Bjørnholt;SN18500;27.11.2016;-0.4;0;2
Bjørnholt;SN18500;28.11.2016;-2.7;0;2
Bjørnholt;SN18500;29.11.2016;-2.1;0;3
Bjørnholt;SN18500;30.11.2016;-1.5;0;3
Bjørnholt;SN18500;03.12.2016;-2.9;0;3
Bjørnholt;SN18500;06.12.2016;-4.7;0;2
Bjørnholt;SN18500;08.12.2016;5.7;12.5;0
Bjørnholt;SN18500;09.12.2016;3.9;0;0
